Passo,ValorCentral,Tempo_false_32,Tempo_false_64,Tempo_false_128,Tempo_true_32,Tempo_true_64,Tempo_true_128,Tempo_close_32,Tempo_close_64,Tempo_close_128,Tempo_spread_32,Tempo_spread_64,Tempo_spread_128,Tempo_master_32,Tempo_master_64,Tempo_master_128
46,0.99399,0.000168,0.000106,0.000093,0.000161,0.000099,0.000089,0.000161,0.000106,0.000097,0.000171,0.000106,0.000095,0.000176,0.000107,0.000096
47,0.99374,0.000171,0.000105,0.000094,0.000165,0.000099,0.000088,0.000159,0.000106,0.000096,0.000174,0.000105,0.000096,0.000169,0.000106,0.000099
48,0.99348,0.000167,0.000107,0.000094,0.000161,0.000098,0.000089,0.000160,0.000106,0.000100,0.000167,0.000107,0.000096,0.000171,0.000105,0.000095
49,0.99322,0.000168,0.000106,0.000093,0.000159,0.000098,0.000089,0.000159,0.000105,0.000096,0.000168,0.000109,0.000099,0.000169,0.000106,0.000096
50,0.99296,0.000171,0.000107,0.000094,0.000161,0.000098,0.000090,0.000161,0.000115,0.000096,0.000170,0.000110,0.000095,0.000171,0.000106,0.000096
51,0.99269,0.000168,0.000111,0.000093,0.000159,0.000098,0.000089,0.000161,0.000105,0.000096,0.000168,0.000114,0.000096,0.000173,0.000105,0.000096
52,0.99242,0.000167,0.000106,0.000094,0.000161,0.000103,0.000093,0.000157,0.000105,0.000096,0.000170,0.000106,0.000096,0.000168,0.000107,0.000095
53,0.99214,0.000169,0.000106,0.000093,0.000164,0.000100,0.000089,0.000159,0.000106,0.000096,0.000173,0.000106,0.000095,0.000171,0.000107,0.000096
54,0.99186,0.000168,0.000106,0.000097,0.000161,0.000098,0.000088,0.000160,0.000106,0.000095,0.000170,0.000107,0.000095,0.000170,0.000113,0.000095
55,0.99157,0.000168,0.000106,0.000093,0.000159,0.000098,0.000089,0.000159,0.000105,0.000097,0.000168,0.000106,0.000095,0.000169,0.000106,0.000095
56,0.99128,0.000172,0.000107,0.000094,0.000160,0.000098,0.000089,0.000160,0.000107,0.000095,0.000171,0.000106,0.000095,0.000171,0.000105,0.000095
57,0.99098,0.000168,0.000106,0.000093,0.000159,0.000099,0.000286,0.000162,0.000105,0.000096,0.000168,0.000106,0.000096,0.000176,0.000106,0.000102
58,0.99068,0.000167,0.000107,0.000094,0.000160,0.000098,0.000096,0.000161,0.000106,0.000104,0.000179,0.000106,0.000096,0.000171,0.000107,0.000095
59,0.99038,0.000171,0.000105,0.000094,0.000162,0.000098,0.000095,0.000159,0.000111,0.000097,0.000169,0.000106,0.000096,0.000169,0.000106,0.000096
60,0.99007,0.000167,0.000107,0.000094,0.000158,0.000097,0.000100,0.000160,0.000106,0.000097,0.000168,0.000107,0.000101,0.000167,0.000106,0.000095
61,0.98975,0.000169,0.000110,0.000093,0.000159,0.000098,0.000096,0.000159,0.000106,0.000096,0.000169,0.000112,0.000096,0.000168,0.000105,0.000096
62,0.98944,0.000174,0.000108,0.000094,0.000158,0.000102,0.000095,0.000160,0.000106,0.000096,0.000170,0.000106,0.000095,0.000171,0.000106,0.000095
63,0.98912,0.000168,0.000106,0.000094,0.000159,0.000098,0.000095,0.000163,0.000105,0.000096,0.000168,0.000106,0.000096,0.000172,0.000111,0.000096
64,0.98879,0.000167,0.000107,0.000094,0.000161,0.000098,0.000096,0.000160,0.000106,0.000095,0.000173,0.000106,0.000095,0.000170,0.000107,0.000095
65,0.98846,0.000171,0.000106,0.000100,0.000159,0.000098,0.000095,0.000159,0.000107,0.000096,0.000169,0.000106,0.000096,0.000168,0.000106,0.000095
66,0.98812,0.000167,0.000106,0.000093,0.000166,0.000098,0.000096,0.000160,0.000106,0.000095,0.000170,0.000105,0.000097,0.000170,0.000106,0.000096
67,0.98779,0.000168,0.000106,0.000094,0.000159,0.000099,0.000095,0.000159,0.000106,0.000096,0.000169,0.000106,0.000096,0.000169,0.000106,0.000096
68,0.98744,0.000172,0.000107,0.000094,0.000161,0.000098,0.000097,0.000160,0.000106,0.000102,0.000168,0.000106,0.000096,0.000170,0.000106,0.000101
69,0.98710,0.000171,0.000106,0.000094,0.000158,0.000098,0.000095,0.000162,0.000111,0.000096,0.000169,0.000106,0.000096,0.000172,0.000106,0.000096
70,0.98674,0.000167,0.000110,0.000094,0.000160,0.000098,0.000096,0.000158,0.000107,0.000096,0.000173,0.000110,0.000099,0.000171,0.000105,0.000096
71,0.98639,0.000172,0.000106,0.000094,0.000159,0.000099,0.000102,0.000160,0.000106,0.000095,0.000168,0.000106,0.000095,0.000168,0.000106,0.000096
72,0.98603,0.000167,0.000106,0.000094,0.000166,0.000101,0.000095,0.000160,0.000106,0.000096,0.000171,0.000107,0.000095,0.000171,0.000114,0.000095
73,0.98567,0.000170,0.000107,0.000093,0.000159,0.000098,0.000096,0.000159,0.000106,0.000096,0.000169,0.000106,0.000095,0.000169,0.000106,0.000095
74,0.98530,0.000171,0.000107,0.000094,0.000161,0.000098,0.000096,0.000160,0.000106,0.000095,0.000167,0.000106,0.000095,0.000170,0.000107,0.000095
75,0.98493,0.000168,0.000106,0.000097,0.000158,0.000097,0.000095,0.000159,0.000105,0.000097,0.000169,0.000106,0.000095,0.000171,0.000106,0.000095
76,0.98455,0.000167,0.000107,0.000094,0.000160,0.000098,0.000096,0.000164,0.000106,0.000097,0.000173,0.000106,0.000096,0.000170,0.000107,0.000096
77,0.98418,0.000169,0.000106,0.000093,0.000158,0.000098,0.000096,0.000159,0.000106,0.000096,0.000169,0.000106,0.000095,0.000169,0.000106,0.000096
78,0.98379,0.000167,0.000106,0.000094,0.000168,0.000099,0.000096,0.000161,0.000111,0.000098,0.000170,0.000107,0.000095,0.000170,0.000106,0.000102
79,0.98341,0.000169,0.000113,0.000094,0.000159,0.000098,0.000097,0.000159,0.000106,0.000096,0.000168,0.000114,0.000096,0.000169,0.000106,0.000095
80,0.98302,0.000171,0.000107,0.000093,0.000160,0.000099,0.000096,0.000160,0.000106,0.000097,0.000170,0.000106,0.000096,0.000169,0.000106,0.000095
81,0.98262,0.000170,0.000105,0.000093,0.000158,0.000098,0.000100,0.000160,0.000106,0.000096,0.000168,0.000106,0.000104,0.000171,0.000106,0.000096
82,0.98222,0.000167,0.000106,0.000094,0.000160,0.000099,0.000096,0.000164,0.000106,0.000096,0.000173,0.000106,0.000096,0.000171,0.000112,0.000095
83,0.98182,0.000171,0.000106,0.000094,0.000159,0.000102,0.000097,0.000159,0.000105,0.000096,0.000169,0.000106,0.000095,0.000169,0.000105,0.000095
84,0.98142,0.000166,0.000107,0.000093,0.000165,0.000098,0.000095,0.000160,0.000106,0.000095,0.000170,0.000107,0.000096,0.000170,0.000107,0.000095
85,0.98101,0.000168,0.000106,0.000093,0.000158,0.000099,0.000096,0.000159,0.000106,0.000095,0.000168,0.000106,0.000096,0.000169,0.000105,0.000095
86,0.98059,0.000175,0.000107,0.000098,0.000160,0.000099,0.000096,0.000157,0.000107,0.000095,0.000170,0.000107,0.000096,0.000170,0.000107,0.000097
87,0.98018,0.000170,0.000106,0.000093,0.000159,0.000098,0.000096,0.000161,0.000111,0.000096,0.000169,0.000106,0.000095,0.000176,0.000106,0.000095
88,0.97976,0.000167,0.000106,0.000094,0.000161,0.000098,0.000098,0.000163,0.000105,0.000096,0.000174,0.000106,0.000095,0.000170,0.000107,0.000095
89,0.97933,0.000168,0.000113,0.000094,0.000159,0.000098,0.000096,0.000158,0.000105,0.000100,0.000168,0.000109,0.000096,0.000169,0.000106,0.000101
90,0.97890,0.000167,0.000107,0.000094,0.000165,0.000099,0.000096,0.000161,0.000106,0.000096,0.000171,0.000108,0.000096,0.000170,0.000106,0.000096
91,0.97847,0.000180,0.000105,0.000094,0.000159,0.000099,0.000100,0.000159,0.000106,0.000096,0.000169,0.000105,0.000103,0.000169,0.000111,0.000096
92,0.97804,0.000167,0.000107,0.000094,0.000160,0.000099,0.000095,0.000160,0.000107,0.000096,0.000171,0.000106,0.000096,0.000173,0.000106,0.000095
93,0.97760,0.000168,0.000109,0.000093,0.000158,0.000103,0.000097,0.000159,0.000106,0.000096,0.000169,0.000106,0.000096,0.000168,0.000106,0.000096
94,0.97716,0.000167,0.000106,0.000094,0.000160,0.000098,0.000095,0.000164,0.000107,0.000097,0.000173,0.000106,0.000097,0.000170,0.000107,0.000095
95,0.97671,0.000168,0.000106,0.000093,0.000159,0.000099,0.000095,0.000159,0.000107,0.000096,0.000169,0.000105,0.000096,0.000169,0.000106,0.000095
96,0.97626,0.000167,0.000106,0.000099,0.000160,0.000098,0.000096,0.000160,0.000107,0.000096,0.000171,0.000106,0.000096,0.000170,0.000106,0.000095
97,0.97581,0.000174,0.000106,0.000094,0.000163,0.000098,0.000096,0.000159,0.000113,0.000096,0.000169,0.000106,0.000096,0.000168,0.000105,0.000095
98,0.97536,0.000168,0.000112,0.000094,0.000160,0.000098,0.000096,0.000160,0.000107,0.000096,0.000171,0.000109,0.000095,0.000174,0.000107,0.000096
99,0.97490,0.000170,0.000106,0.000093,0.000159,0.000098,0.000096,0.000159,0.000106,0.000101,0.000169,0.000107,0.000095,0.000169,0.000106,0.000100
100,0.97444,0.000168,0.000107,0.000094,0.000160,0.000098,0.000096,0.000161,0.000107,0.000096,0.000177,0.000107,0.000096,0.000171,0.000113,0.000097
101,0.97397,0.000168,0.000106,0.000094,0.000159,0.000099,0.000096,0.000163,0.000107,0.000096,0.000169,0.000105,0.000099,0.000169,0.000106,0.000096
102,0.97350,0.000167,0.000107,0.000094,0.000160,0.000100,0.000099,0.000160,0.000106,0.000096,0.000170,0.000106,0.000096,0.000170,0.000106,0.000095
103,0.97303,0.000174,0.000107,0.000094,0.000164,0.000112,0.000097,0.000159,0.000106,0.000097,0.000169,0.000106,0.000097,0.000169,0.000106,0.000096
104,0.97255,0.000168,0.000106,0.000093,0.000160,0.000100,0.000096,0.000161,0.000106,0.000095,0.000169,0.000107,0.000096,0.000175,0.000106,0.000095
105,0.97208,0.000169,0.000107,0.000094,0.000159,0.000098,0.000097,0.000159,0.000106,0.000096,0.000171,0.000106,0.000096,0.000169,0.000107,0.000096
106,0.97159,0.000167,0.000107,0.000093,0.000160,0.000098,0.000095,0.000159,0.000113,0.000097,0.000170,0.000107,0.000097,0.000171,0.000106,0.000095
107,0.97111,0.000171,0.000113,0.000098,0.000159,0.000098,0.000095,0.000164,0.000107,0.000096,0.000168,0.000109,0.000095,0.000169,0.000106,0.000095
108,0.97062,0.000167,0.000107,0.000094,0.000161,0.000099,0.000097,0.000158,0.000107,0.000095,0.000170,0.000107,0.000095,0.000171,0.000107,0.000095
109,0.97013,0.000176,0.000106,0.000093,0.000164,0.000099,0.000096,0.000159,0.000106,0.000096,0.000168,0.000106,0.000095,0.000169,0.000107,0.000100
110,0.96963,0.000167,0.000107,0.000094,0.000160,0.000098,0.000096,0.000161,0.000107,0.000101,0.000170,0.000106,0.000095,0.000173,0.000112,0.000096
111,0.96914,0.000169,0.000107,0.000093,0.000159,0.000098,0.000096,0.000159,0.000106,0.000096,0.000171,0.000105,0.000094,0.000169,0.000106,0.000095
112,0.96863,0.000167,0.000107,0.000094,0.000161,0.000098,0.000103,0.000160,0.000106,0.000095,0.000167,0.000107,0.000101,0.000170,0.000108,0.000096
113,0.96813,0.000168,0.000107,0.000093,0.000158,0.000113,0.000096,0.000162,0.000106,0.000096,0.000168,0.000105,0.000095,0.000169,0.000106,0.000096
114,0.96762,0.000168,0.000107,0.000094,0.000159,0.000098,0.000095,0.000160,0.000106,0.000096,0.000168,0.000107,0.000095,0.000171,0.000106,0.000096
115,0.96711,0.000174,0.000106,0.000094,0.000164,0.000098,0.000096,0.000159,0.000113,0.000096,0.000168,0.000105,0.000096,0.000169,0.000106,0.000095
116,0.96660,0.000167,0.000112,0.000094,0.000159,0.000098,0.000096,0.000161,0.000106,0.000096,0.000170,0.000107,0.000096,0.000173,0.000106,0.000095
117,0.96608,0.000167,0.000106,0.000094,0.000159,0.000098,0.000096,0.000159,0.000107,0.000096,0.000171,0.000110,0.000096,0.000169,0.000105,0.000096
118,0.96557,0.000168,0.000106,0.000098,0.000161,0.000098,0.000095,0.000160,0.000107,0.000095,0.000171,0.000107,0.000096,0.000171,0.000106,0.000095
119,0.96504,0.000168,0.000105,0.000094,0.000159,0.000100,0.000095,0.000162,0.000106,0.000096,0.000169,0.000107,0.000096,0.000168,0.000109,0.000096
120,0.96452,0.000167,0.000106,0.000094,0.000161,0.000097,0.000096,0.000160,0.000107,0.000100,0.000170,0.000107,0.000096,0.000170,0.000106,0.000100
121,0.96399,0.000175,0.000105,0.000094,0.000159,0.000098,0.000096,0.000159,0.000106,0.000096,0.000169,0.000106,0.000095,0.000169,0.000107,0.000095
122,0.96346,0.000168,0.000107,0.000094,0.000167,0.000099,0.000097,0.000161,0.000106,0.000096,0.000168,0.000106,0.000100,0.000173,0.000106,0.000096
123,0.96293,0.000170,0.000107,0.000093,0.000159,0.000100,0.000099,0.000158,0.000106,0.000096,0.000175,0.000106,0.000095,0.000169,0.000105,0.000095
124,0.96239,0.000167,0.000107,0.000095,0.000160,0.000098,0.000095,0.000160,0.000106,0.000096,0.000171,0.000107,0.000095,0.000171,0.000108,0.000095
125,0.96185,0.000170,0.000106,0.000093,0.000159,0.000099,0.000096,0.000164,0.000108,0.000096,0.000168,0.000105,0.000096,0.000168,0.000107,0.000096
126,0.96131,0.000168,0.000115,0.000094,0.000160,0.000099,0.000096,0.000161,0.000107,0.000096,0.000170,0.000114,0.000095,0.000170,0.000106,0.000095
127,0.96076,0.000174,0.000106,0.000094,0.000159,0.000098,0.000096,0.000159,0.000107,0.000098,0.000168,0.000106,0.000096,0.000169,0.000106,0.000095
128,0.96022,0.000168,0.000106,0.000097,0.000163,0.000098,0.000095,0.000161,0.000107,0.000096,0.000170,0.000106,0.000096,0.000173,0.000112,0.000096
129,0.95967,0.000168,0.000106,0.000094,0.000158,0.000098,0.000096,0.000159,0.000106,0.000096,0.000175,0.000106,0.000096,0.000168,0.000106,0.000096
130,0.95911,0.000167,0.000107,0.000095,0.000161,0.000099,0.000096,0.000160,0.000106,0.000100,0.000170,0.000106,0.000095,0.000171,0.000106,0.000100
131,0.95856,0.000169,0.000106,0.000093,0.000159,0.000099,0.000097,0.000158,0.000105,0.000096,0.000168,0.000106,0.000096,0.000168,0.000106,0.000095
132,0.95800,0.000167,0.000107,0.000093,0.000158,0.000098,0.000095,0.000163,0.000107,0.000096,0.000167,0.000106,0.000099,0.000170,0.000106,0.000095
133,0.95744,0.000174,0.000107,0.000093,0.000159,0.000101,0.000100,0.000159,0.000106,0.000096,0.000169,0.000106,0.000096,0.000168,0.000106,0.000096
134,0.95687,0.000168,0.000107,0.000094,0.000163,0.000098,0.000095,0.000174,0.000112,0.000096,0.000168,0.000107,0.000095,0.000173,0.000108,0.000095
135,0.95631,0.000167,0.000113,0.000093,0.000159,0.000099,0.000096,0.000164,0.000106,0.000096,0.000174,0.000107,0.000096,0.000169,0.000107,0.000096
136,0.95574,0.000167,0.000107,0.000094,0.000161,0.000099,0.000097,0.000160,0.000107,0.000096,0.000169,0.000112,0.000096,0.000170,0.000107,0.000095
137,0.95517,0.000171,0.000106,0.000094,0.000159,0.000098,0.000097,0.000159,0.000105,0.000096,0.000168,0.000106,0.000096,0.000168,0.000105,0.000096
138,0.95459,0.000168,0.000107,0.000093,0.000160,0.000099,0.000095,0.000168,0.000107,0.000096,0.000170,0.000106,0.000095,0.000170,0.000111,0.000096
139,0.95402,0.000178,0.000107,0.000097,0.000159,0.000098,0.000095,0.000159,0.000105,0.000097,0.000168,0.000105,0.000096,0.000172,0.000107,0.000096
140,0.95344,0.000167,0.000105,0.000094,0.000165,0.000098,0.000096,0.000161,0.000106,0.000096,0.000170,0.000107,0.000096,0.000167,0.000106,0.000101
141,0.95285,0.000171,0.000106,0.000093,0.000158,0.000099,0.000096,0.000159,0.000106,0.000100,0.000175,0.000106,0.000096,0.000169,0.000106,0.000095
142,0.95227,0.000168,0.000106,0.000094,0.000160,0.000098,0.000096,0.000160,0.000107,0.000096,0.000170,0.000108,0.000096,0.000171,0.000106,0.000095
143,0.95168,0.000169,0.000105,0.000093,0.000159,0.000101,0.000107,0.000159,0.000109,0.000096,0.000168,0.000106,0.000100,0.000169,0.000107,0.000096
144,0.95109,0.000171,0.000114,0.000095,0.000161,0.000098,0.000096,0.000170,0.000106,0.000095,0.000170,0.000107,0.000096,0.000170,0.000106,0.000096
145,0.95050,0.000170,0.000106,0.000094,0.000159,0.000098,0.000096,0.000159,0.000106,0.000097,0.000168,0.000109,0.000096,0.000171,0.000107,0.000095
146,0.94991,0.000168,0.000106,0.000094,0.000161,0.000099,0.000097,0.000161,0.000105,0.000096,0.000168,0.000106,0.000095,0.000167,0.000106,0.000097
147,0.94931,0.000174,0.000105,0.000094,0.000165,0.000099,0.000096,0.000159,0.000106,0.000096,0.000172,0.000105,0.000096,0.000168,0.000111,0.000096
148,0.94871,0.000167,0.000107,0.000094,0.000160,0.000099,0.000096,0.000159,0.000107,0.000096,0.000170,0.000106,0.000096,0.000170,0.000108,0.000096
149,0.94811,0.000169,0.000106,0.000097,0.000159,0.000098,0.000097,0.000160,0.000105,0.000096,0.000169,0.000106,0.000096,0.000168,0.000105,0.000096
150,0.94751,0.000172,0.000107,0.000094,0.000160,0.000098,0.000095,0.000166,0.000107,0.000096,0.000170,0.000106,0.000096,0.000170,0.000106,0.000095
151,0.94690,0.000169,0.000106,0.000093,0.000158,0.000098,0.000095,0.000159,0.000106,0.000100,0.000169,0.000106,0.000096,0.000173,0.000106,0.000100
152,0.94630,0.000167,0.000107,0.000094,0.000161,0.000099,0.000095,0.000161,0.000107,0.000096,0.000175,0.000106,0.000095,0.000170,0.000106,0.000096
153,0.94569,0.000169,0.000107,0.000093,0.000166,0.000104,0.000097,0.000160,0.000108,0.000096,0.000168,0.000106,0.000101,0.000169,0.000106,0.000095
154,0.94507,0.000167,0.000114,0.000095,0.000160,0.000099,0.000101,0.000160,0.000106,0.000096,0.000170,0.000114,0.000097,0.000170,0.000107,0.000096
155,0.94446,0.000171,0.000108,0.000093,0.000158,0.000098,0.000096,0.000159,0.000106,0.000096,0.000169,0.000106,0.000095,0.000168,0.000106,0.000095
156,0.94384,0.000172,0.000107,0.000094,0.000161,0.000099,0.000095,0.000163,0.000106,0.000096,0.000170,0.000107,0.000096,0.000170,0.000112,0.000096
157,0.94322,0.000168,0.000106,0.000093,0.000159,0.000098,0.000096,0.000159,0.000107,0.000096,0.000174,0.000106,0.000095,0.000174,0.000106,0.000095
158,0.94260,0.000168,0.000107,0.000094,0.000160,0.000098,0.000096,0.000160,0.000106,0.000097,0.000174,0.000106,0.000095,0.000171,0.000106,0.000097
159,0.94198,0.000168,0.000106,0.000093,0.000163,0.000098,0.000095,0.000160,0.000106,0.000097,0.000168,0.000106,0.000096,0.000169,0.000106,0.000095
160,0.94135,0.000167,0.000106,0.000098,0.000160,0.000099,0.000096,0.000160,0.000108,0.000096,0.000170,0.000106,0.000095,0.000170,0.000106,0.000096
161,0.94072,0.000168,0.000105,0.000094,0.000159,0.000098,0.000096,0.000159,0.000106,0.000101,0.000168,0.000106,0.000096,0.000169,0.000106,0.000100
162,0.94009,0.000172,0.000106,0.000093,0.000160,0.000099,0.000095,0.000160,0.000110,0.000096,0.000170,0.000107,0.000095,0.000170,0.000106,0.000096
163,0.93946,0.000168,0.000117,0.000093,0.000159,0.000103,0.000095,0.000165,0.000106,0.000096,0.000169,0.000105,0.000096,0.000172,0.000107,0.000096
164,0.93883,0.000167,0.000107,0.000094,0.000160,0.000099,0.000101,0.000160,0.000107,0.000095,0.000175,0.000110,0.000100,0.000170,0.000107,0.000096
165,0.93819,0.000169,0.000106,0.000093,0.000164,0.000099,0.000095,0.000159,0.000106,0.000096,0.000169,0.000105,0.000095,0.000169,0.000106,0.000095
166,0.93755,0.000168,0.000108,0.000094,0.000158,0.000098,0.000096,0.000160,0.000107,0.000096,0.000171,0.000107,0.000095,0.000171,0.000111,0.000096
