clcronje@service0 023_tarefa]$ cat 023*out
Iniciando simulação CUDA 3D com perfilamento NSYS...
[CUDA] Passo  706 | Valor central: 66.40789196 | Tempo: 0.001272 s
[CUDA] Passo  707 | Valor central: 66.37085882 | Tempo: 0.001246 s
[CUDA] Passo  708 | Valor central: 66.33385029 | Tempo: 0.001265 s
[CUDA] Passo  709 | Valor central: 66.29686634 | Tempo: 0.001246 s
[CUDA] Passo  710 | Valor central: 66.25990697 | Tempo: 0.001263 s
[CUDA] Passo  711 | Valor central: 66.22297215 | Tempo: 0.001239 s
[CUDA] Passo  712 | Valor central: 66.18606186 | Tempo: 0.001266 s
[CUDA] Passo  713 | Valor central: 66.14917608 | Tempo: 0.001250 s
[CUDA] Passo  714 | Valor central: 66.11231481 | Tempo: 0.001268 s
[CUDA] Passo  715 | Valor central: 66.07547801 | Tempo: 0.001253 s
[CUDA] Passo  716 | Valor central: 66.03866568 | Tempo: 0.001264 s
[CUDA] Passo  717 | Valor central: 66.00187778 | Tempo: 0.001247 s
[CUDA] Passo  718 | Valor central: 65.96511432 | Tempo: 0.001265 s
[CUDA] Passo  719 | Valor central: 65.92837526 | Tempo: 0.001249 s
[CUDA] Passo  720 | Valor central: 65.89166059 | Tempo: 0.001266 s
[CUDA] Passo  721 | Valor central: 65.85497029 | Tempo: 0.001247 s
[CUDA] Passo  722 | Valor central: 65.81830434 | Tempo: 0.001259 s
[CUDA] Passo  723 | Valor central: 65.78166273 | Tempo: 0.001247 s
[CUDA] Passo  724 | Valor central: 65.74504543 | Tempo: 0.001268 s
[CUDA] Passo  725 | Valor central: 65.70845243 | Tempo: 0.001254 s
[CUDA] Passo  726 | Valor central: 65.67188372 | Tempo: 0.001259 s
[CUDA] Passo  727 | Valor central: 65.63533927 | Tempo: 0.001246 s
[CUDA] Passo  728 | Valor central: 65.59881906 | Tempo: 0.001270 s
[CUDA] Passo  729 | Valor central: 65.56232308 | Tempo: 0.001243 s
[CUDA] Passo  730 | Valor central: 65.52585131 | Tempo: 0.001267 s
[CUDA] Passo  731 | Valor central: 65.48940373 | Tempo: 0.001248 s
[CUDA] Passo  732 | Valor central: 65.45298032 | Tempo: 0.001262 s
[CUDA] Passo  733 | Valor central: 65.41658107 | Tempo: 0.001239 s
[CUDA] Passo  734 | Valor central: 65.38020595 | Tempo: 0.001265 s
[CUDA] Passo  735 | Valor central: 65.34385496 | Tempo: 0.001240 s
[CUDA] Passo  736 | Valor central: 65.30752807 | Tempo: 0.001258 s
[CUDA] Passo  737 | Valor central: 65.27122526 | Tempo: 0.001243 s
[CUDA] Passo  738 | Valor central: 65.23494652 | Tempo: 0.001263 s
[CUDA] Passo  739 | Valor central: 65.19869183 | Tempo: 0.001243 s
[CUDA] Passo  740 | Valor central: 65.16246116 | Tempo: 0.001260 s
[CUDA] Passo  741 | Valor central: 65.12625451 | Tempo: 0.001241 s
[CUDA] Passo  742 | Valor central: 65.09007186 | Tempo: 0.001253 s
[CUDA] Passo  743 | Valor central: 65.05391319 | Tempo: 0.001245 s
[CUDA] Passo  744 | Valor central: 65.01777847 | Tempo: 0.001258 s
[CUDA] Passo  745 | Valor central: 64.98166769 | Tempo: 0.001240 s
[CUDA] Passo  746 | Valor central: 64.94558085 | Tempo: 0.001260 s
[CUDA] Passo  747 | Valor central: 64.90951790 | Tempo: 0.001243 s
[CUDA] Passo  748 | Valor central: 64.87347885 | Tempo: 0.001256 s
[CUDA] Passo  749 | Valor central: 64.83746367 | Tempo: 0.001242 s
[CUDA] Passo  750 | Valor central: 64.80147234 | Tempo: 0.001255 s
[CUDA] Passo  751 | Valor central: 64.76550485 | Tempo: 0.001238 s
[CUDA] Passo  752 | Valor central: 64.72956117 | Tempo: 0.001257 s
[CUDA] Passo  753 | Valor central: 64.69364130 | Tempo: 0.001240 s
[CUDA] Passo  754 | Valor central: 64.65774521 | Tempo: 0.001258 s
[CUDA] Passo  755 | Valor central: 64.62187289 | Tempo: 0.001239 s
[CUDA] Passo  756 | Valor central: 64.58602432 | Tempo: 0.001253 s
[CUDA] Passo  757 | Valor central: 64.55019947 | Tempo: 0.001246 s
[CUDA] Passo  758 | Valor central: 64.51439834 | Tempo: 0.001256 s
[CUDA] Passo  759 | Valor central: 64.47862091 | Tempo: 0.001246 s
[CUDA] Passo  760 | Valor central: 64.44286715 | Tempo: 0.001261 s
[CUDA] Passo  761 | Valor central: 64.40713706 | Tempo: 0.001243 s
[CUDA] Passo  762 | Valor central: 64.37143061 | Tempo: 0.001257 s
[CUDA] Passo  763 | Valor central: 64.33574778 | Tempo: 0.001235 s
[CUDA] Passo  764 | Valor central: 64.30008856 | Tempo: 0.001259 s
[CUDA] Passo  765 | Valor central: 64.26445294 | Tempo: 0.001239 s
[CUDA] Passo  766 | Valor central: 64.22884089 | Tempo: 0.001253 s
[CUDA] Passo  767 | Valor central: 64.19325239 | Tempo: 0.001238 s
[CUDA] Passo  768 | Valor central: 64.15768743 | Tempo: 0.001255 s
[CUDA] Passo  769 | Valor central: 64.12214600 | Tempo: 0.001251 s
[CUDA] Passo  770 | Valor central: 64.08662807 | Tempo: 0.001257 s
[CUDA] Passo  771 | Valor central: 64.05113363 | Tempo: 0.001244 s
[CUDA] Passo  772 | Valor central: 64.01566265 | Tempo: 0.001258 s
[CUDA] Passo  773 | Valor central: 63.98021513 | Tempo: 0.001237 s
[CUDA] Passo  774 | Valor central: 63.94479104 | Tempo: 0.001257 s
[CUDA] Passo  775 | Valor central: 63.90939037 | Tempo: 0.001240 s
[CUDA] Passo  776 | Valor central: 63.87401310 | Tempo: 0.001257 s
[CUDA] Passo  777 | Valor central: 63.83865922 | Tempo: 0.001246 s
[CUDA] Passo  778 | Valor central: 63.80332870 | Tempo: 0.001257 s
[CUDA] Passo  779 | Valor central: 63.76802153 | Tempo: 0.001243 s
[CUDA] Passo  780 | Valor central: 63.73273769 | Tempo: 0.001251 s
[CUDA] Passo  781 | Valor central: 63.69747716 | Tempo: 0.001245 s
[CUDA] Passo  782 | Valor central: 63.66223994 | Tempo: 0.001257 s
[CUDA] Passo  783 | Valor central: 63.62702599 | Tempo: 0.001241 s
[CUDA] Passo  784 | Valor central: 63.59183530 | Tempo: 0.001260 s
[CUDA] Passo  785 | Valor central: 63.55666786 | Tempo: 0.001242 s
[CUDA] Passo  786 | Valor central: 63.52152365 | Tempo: 0.001257 s
[CUDA] Passo  787 | Valor central: 63.48640265 | Tempo: 0.001237 s
[CUDA] Passo  788 | Valor central: 63.45130485 | Tempo: 0.001259 s
[CUDA] Passo  789 | Valor central: 63.41623022 | Tempo: 0.001240 s
[CUDA] Passo  790 | Valor central: 63.38117875 | Tempo: 0.001254 s
[CUDA] Passo  791 | Valor central: 63.34615043 | Tempo: 0.001237 s
[CUDA] Passo  792 | Valor central: 63.31114523 | Tempo: 0.001262 s
[CUDA] Passo  793 | Valor central: 63.27616314 | Tempo: 0.001233 s
[CUDA] Passo  794 | Valor central: 63.24120414 | Tempo: 0.001250 s
[CUDA] Passo  795 | Valor central: 63.20626822 | Tempo: 0.001247 s
[CUDA] Passo  796 | Valor central: 63.17135536 | Tempo: 0.001259 s
[CUDA] Passo  797 | Valor central: 63.13646553 | Tempo: 0.001240 s
[CUDA] Passo  798 | Valor central: 63.10159873 | Tempo: 0.001255 s
[CUDA] Passo  799 | Valor central: 63.06675494 | Tempo: 0.001241 s
[CUDA] Passo  800 | Valor central: 63.03193414 | Tempo: 0.001259 s
[CUDA] Passo  801 | Valor central: 62.99713631 | Tempo: 0.001246 s
[CUDA] Passo  802 | Valor central: 62.96236144 | Tempo: 0.001253 s
[CUDA] Passo  803 | Valor central: 62.92760950 | Tempo: 0.001240 s
[CUDA] Passo  804 | Valor central: 62.89288049 | Tempo: 0.001256 s
[CUDA] Passo  805 | Valor central: 62.85817439 | Tempo: 0.001240 s
[CUDA] Passo  806 | Valor central: 62.82349117 | Tempo: 0.001258 s
[CUDA] Passo  807 | Valor central: 62.78883083 | Tempo: 0.001241 s
[CUDA] Passo  808 | Valor central: 62.75419334 | Tempo: 0.001258 s
[CUDA] Passo  809 | Valor central: 62.71957869 | Tempo: 0.001240 s
[CUDA] Passo  810 | Valor central: 62.68498686 | Tempo: 0.001259 s
[CUDA] Passo  811 | Valor central: 62.65041783 | Tempo: 0.001243 s
[CUDA] Passo  812 | Valor central: 62.61587160 | Tempo: 0.001258 s
[CUDA] Passo  813 | Valor central: 62.58134813 | Tempo: 0.001241 s
[CUDA] Passo  814 | Valor central: 62.54684742 | Tempo: 0.001258 s
[CUDA] Passo  815 | Valor central: 62.51236945 | Tempo: 0.001237 s
[CUDA] Passo  816 | Valor central: 62.47791419 | Tempo: 0.001261 s
[CUDA] Passo  817 | Valor central: 62.44348165 | Tempo: 0.001237 s
[CUDA] Passo  818 | Valor central: 62.40907178 | Tempo: 0.001256 s
[CUDA] Passo  819 | Valor central: 62.37468459 | Tempo: 0.001239 s
[CUDA] Passo  820 | Valor central: 62.34032006 | Tempo: 0.001258 s
[CUDA] Passo  821 | Valor central: 62.30597816 | Tempo: 0.001239 s
[CUDA] Passo  822 | Valor central: 62.27165888 | Tempo: 0.001257 s
[CUDA] Passo  823 | Valor central: 62.23736221 | Tempo: 0.001242 s
[CUDA] Passo  824 | Valor central: 62.20308813 | Tempo: 0.001261 s
[CUDA] Passo  825 | Valor central: 62.16883661 | Tempo: 0.001242 s
[CUDA] Passo  826 | Valor central: 62.13460765 | Tempo: 0.001260 s
[CUDA] Passo  827 | Valor central: 62.10040123 | Tempo: 0.001233 s
[CUDA] Passo  828 | Valor central: 62.06621733 | Tempo: 0.001260 s
[CUDA] Passo  829 | Valor central: 62.03205593 | Tempo: 0.001238 s
[CUDA] Passo  830 | Valor central: 61.99791703 | Tempo: 0.001260 s
[CUDA] Passo  831 | Valor central: 61.96380059 | Tempo: 0.001235 s
[CUDA] Passo  832 | Valor central: 61.92970661 | Tempo: 0.001257 s
[CUDA] Passo  833 | Valor central: 61.89563507 | Tempo: 0.001245 s
[CUDA] Passo  834 | Valor central: 61.86158595 | Tempo: 0.001256 s
[CUDA] Passo  835 | Valor central: 61.82755923 | Tempo: 0.001239 s
[CUDA] Passo  836 | Valor central: 61.79355491 | Tempo: 0.001254 s
[CUDA] Passo  837 | Valor central: 61.75957296 | Tempo: 0.001237 s
[CUDA] Passo  838 | Valor central: 61.72561336 | Tempo: 0.001263 s
[CUDA] Passo  839 | Valor central: 61.69167611 | Tempo: 0.001246 s
[CUDA] Passo  840 | Valor central: 61.65776117 | Tempo: 0.001256 s
[CUDA] Passo  841 | Valor central: 61.62386855 | Tempo: 0.001242 s
[CUDA] Passo  842 | Valor central: 61.58999821 | Tempo: 0.001259 s
[CUDA] Passo  843 | Valor central: 61.55615015 | Tempo: 0.001238 s
[CUDA] Passo  844 | Valor central: 61.52232435 | Tempo: 0.001259 s
[CUDA] Passo  845 | Valor central: 61.48852079 | Tempo: 0.001238 s
[CUDA] Passo  846 | Valor central: 61.45473946 | Tempo: 0.001254 s
[CUDA] Passo  847 | Valor central: 61.42098033 | Tempo: 0.001238 s
[CUDA] Passo  848 | Valor central: 61.38724340 | Tempo: 0.001253 s
[CUDA] Passo  849 | Valor central: 61.35352864 | Tempo: 0.001235 s
[CUDA] Passo  850 | Valor central: 61.31983604 | Tempo: 0.001252 s
[CUDA] Passo  851 | Valor central: 61.28616559 | Tempo: 0.001245 s
[CUDA] Passo  852 | Valor central: 61.25251727 | Tempo: 0.001256 s
[CUDA] Passo  853 | Valor central: 61.21889105 | Tempo: 0.001239 s
[CUDA] Passo  854 | Valor central: 61.18528694 | Tempo: 0.001256 s
[CUDA] Passo  855 | Valor central: 61.15170490 | Tempo: 0.001241 s
[CUDA] Passo  856 | Valor central: 61.11814492 | Tempo: 0.001266 s
[CUDA] Passo  857 | Valor central: 61.08460699 | Tempo: 0.001239 s
[CUDA] Passo  858 | Valor central: 61.05109109 | Tempo: 0.001260 s
[CUDA] Passo  859 | Valor central: 61.01759721 | Tempo: 0.001241 s
[CUDA] Passo  860 | Valor central: 60.98412532 | Tempo: 0.001259 s
[CUDA] Passo  861 | Valor central: 60.95067541 | Tempo: 0.001238 s
[CUDA] Passo  862 | Valor central: 60.91724747 | Tempo: 0.001257 s
[CUDA] Passo  863 | Valor central: 60.88384148 | Tempo: 0.001238 s
[CUDA] Passo  864 | Valor central: 60.85045743 | Tempo: 0.001258 s
[CUDA] Passo  865 | Valor central: 60.81709529 | Tempo: 0.001246 s
[CUDA] Passo  866 | Valor central: 60.78375505 | Tempo: 0.001259 s
[CUDA] Passo  867 | Valor central: 60.75043670 | Tempo: 0.001239 s
[CUDA] Passo  868 | Valor central: 60.71714022 | Tempo: 0.001256 s
[CUDA] Passo  869 | Valor central: 60.68386559 | Tempo: 0.001243 s
[CUDA] Passo  870 | Valor central: 60.65061280 | Tempo: 0.001257 s
[CUDA] Passo  871 | Valor central: 60.61738183 | Tempo: 0.001240 s
[CUDA] Passo  872 | Valor central: 60.58417266 | Tempo: 0.001257 s
[CUDA] Passo  873 | Valor central: 60.55098529 | Tempo: 0.001242 s
[CUDA] Passo  874 | Valor central: 60.51781969 | Tempo: 0.001258 s
[CUDA] Passo  875 | Valor central: 60.48467584 | Tempo: 0.001242 s
[CUDA] Passo  876 | Valor central: 60.45155374 | Tempo: 0.001262 s
[CUDA] Passo  877 | Valor central: 60.41845336 | Tempo: 0.001244 s
[CUDA] Passo  878 | Valor central: 60.38537469 | Tempo: 0.001256 s
[CUDA] Passo  879 | Valor central: 60.35231772 | Tempo: 0.001236 s
[CUDA] Passo  880 | Valor central: 60.31928242 | Tempo: 0.001256 s
[CUDA] Passo  881 | Valor central: 60.28626879 | Tempo: 0.001242 s
[CUDA] Passo  882 | Valor central: 60.25327680 | Tempo: 0.001257 s
[CUDA] Passo  883 | Valor central: 60.22030644 | Tempo: 0.001240 s
[CUDA] Passo  884 | Valor central: 60.18735769 | Tempo: 0.001257 s
[CUDA] Passo  885 | Valor central: 60.15443055 | Tempo: 0.001242 s
[CUDA] Passo  886 | Valor central: 60.12152499 | Tempo: 0.001252 s
[CUDA] Passo  887 | Valor central: 60.08864099 | Tempo: 0.001247 s
[CUDA] Passo  888 | Valor central: 60.05577854 | Tempo: 0.001257 s
[CUDA] Passo  889 | Valor central: 60.02293763 | Tempo: 0.001244 s
[CUDA] Passo  890 | Valor central: 59.99011824 | Tempo: 0.001256 s
[CUDA] Passo  891 | Valor central: 59.95732036 | Tempo: 0.001236 s
[CUDA] Passo  892 | Valor central: 59.92454396 | Tempo: 0.001261 s
[CUDA] Passo  893 | Valor central: 59.89178903 | Tempo: 0.001238 s
[CUDA] Passo  894 | Valor central: 59.85905556 | Tempo: 0.001257 s
[CUDA] Passo  895 | Valor central: 59.82634354 | Tempo: 0.001238 s
[CUDA] Passo  896 | Valor central: 59.79365293 | Tempo: 0.001257 s
[CUDA] Passo  897 | Valor central: 59.76098374 | Tempo: 0.001247 s
[CUDA] Passo  898 | Valor central: 59.72833594 | Tempo: 0.001256 s
[CUDA] Passo  899 | Valor central: 59.69570952 | Tempo: 0.001243 s
[CUDA] Passo  900 | Valor central: 59.66310446 | Tempo: 0.001259 s
[CUDA] Passo  901 | Valor central: 59.63052074 | Tempo: 0.001242 s
[CUDA] Passo  902 | Valor central: 59.59795836 | Tempo: 0.001258 s
[CUDA] Passo  903 | Valor central: 59.56541730 | Tempo: 0.001239 s
[CUDA] Passo  904 | Valor central: 59.53289753 | Tempo: 0.001254 s
[CUDA] Passo  905 | Valor central: 59.50039905 | Tempo: 0.001237 s
[CUDA] Passo  906 | Valor central: 59.46792184 | Tempo: 0.001261 s
[CUDA] Passo  907 | Valor central: 59.43546588 | Tempo: 0.001238 s
[CUDA] Passo  908 | Valor central: 59.40303116 | Tempo: 0.001260 s
[CUDA] Passo  909 | Valor central: 59.37061766 | Tempo: 0.001240 s
[CUDA] Passo  910 | Valor central: 59.33822537 | Tempo: 0.001255 s
[CUDA] Passo  911 | Valor central: 59.30585427 | Tempo: 0.001242 s
[CUDA] Passo  912 | Valor central: 59.27350434 | Tempo: 0.001260 s
[CUDA] Passo  913 | Valor central: 59.24117558 | Tempo: 0.001238 s
[CUDA] Passo  914 | Valor central: 59.20886796 | Tempo: 0.001260 s
[CUDA] Passo  915 | Valor central: 59.17658147 | Tempo: 0.001236 s
[CUDA] Passo  916 | Valor central: 59.14431609 | Tempo: 0.001260 s
[CUDA] Passo  917 | Valor central: 59.11207182 | Tempo: 0.001238 s
[CUDA] Passo  918 | Valor central: 59.07984862 | Tempo: 0.001261 s
[CUDA] Passo  919 | Valor central: 59.04764649 | Tempo: 0.001244 s
[CUDA] Passo  920 | Valor central: 59.01546542 | Tempo: 0.001256 s
[CUDA] Passo  921 | Valor central: 58.98330538 | Tempo: 0.001243 s
[CUDA] Passo  922 | Valor central: 58.95116636 | Tempo: 0.001256 s
[CUDA] Passo  923 | Valor central: 58.91904835 | Tempo: 0.001247 s
[CUDA] Passo  924 | Valor central: 58.88695133 | Tempo: 0.001256 s
[CUDA] Passo  925 | Valor central: 58.85487529 | Tempo: 0.001240 s
[CUDA] Passo  926 | Valor central: 58.82282021 | Tempo: 0.001254 s
[CUDA] Passo  927 | Valor central: 58.79078607 | Tempo: 0.001238 s
[CUDA] Passo  928 | Valor central: 58.75877286 | Tempo: 0.001259 s
[CUDA] Passo  929 | Valor central: 58.72678056 | Tempo: 0.001245 s
[CUDA] Passo  930 | Valor central: 58.69480916 | Tempo: 0.001260 s
[CUDA] Passo  931 | Valor central: 58.66285865 | Tempo: 0.001246 s
[CUDA] Passo  932 | Valor central: 58.63092901 | Tempo: 0.001263 s
[CUDA] Passo  933 | Valor central: 58.59902021 | Tempo: 0.001242 s
[CUDA] Passo  934 | Valor central: 58.56713226 | Tempo: 0.001255 s
[CUDA] Passo  935 | Valor central: 58.53526513 | Tempo: 0.001241 s
[CUDA] Passo  936 | Valor central: 58.50341881 | Tempo: 0.001260 s
[CUDA] Passo  937 | Valor central: 58.47159327 | Tempo: 0.001244 s
[CUDA] Passo  938 | Valor central: 58.43978852 | Tempo: 0.001258 s
[CUDA] Passo  939 | Valor central: 58.40800453 | Tempo: 0.001240 s
[CUDA] Passo  940 | Valor central: 58.37624128 | Tempo: 0.001252 s
[CUDA] Passo  941 | Valor central: 58.34449877 | Tempo: 0.001241 s
[CUDA] Passo  942 | Valor central: 58.31277697 | Tempo: 0.001256 s
[CUDA] Passo  943 | Valor central: 58.28107588 | Tempo: 0.001239 s
[CUDA] Passo  944 | Valor central: 58.24939547 | Tempo: 0.001256 s
[CUDA] Passo  945 | Valor central: 58.21773573 | Tempo: 0.001242 s
[CUDA] Passo  946 | Valor central: 58.18609665 | Tempo: 0.001257 s
[CUDA] Passo  947 | Valor central: 58.15447821 | Tempo: 0.001242 s
[CUDA] Passo  948 | Valor central: 58.12288039 | Tempo: 0.001256 s
[CUDA] Passo  949 | Valor central: 58.09130319 | Tempo: 0.001244 s
[CUDA] Passo  950 | Valor central: 58.05974658 | Tempo: 0.001257 s
[CUDA] Passo  951 | Valor central: 58.02821055 | Tempo: 0.001248 s
[CUDA] Passo  952 | Valor central: 57.99669509 | Tempo: 0.001259 s
[CUDA] Passo  953 | Valor central: 57.96520018 | Tempo: 0.001244 s
[CUDA] Passo  954 | Valor central: 57.93372581 | Tempo: 0.001266 s
[CUDA] Passo  955 | Valor central: 57.90227195 | Tempo: 0.001239 s
[CUDA] Passo  956 | Valor central: 57.87083861 | Tempo: 0.001254 s
[CUDA] Passo  957 | Valor central: 57.83942575 | Tempo: 0.001238 s
[CUDA] Passo  958 | Valor central: 57.80803337 | Tempo: 0.001250 s
[CUDA] Passo  959 | Valor central: 57.77666145 | Tempo: 0.001240 s
[CUDA] Passo  960 | Valor central: 57.74530998 | Tempo: 0.001258 s
[CUDA] Passo  961 | Valor central: 57.71397893 | Tempo: 0.001243 s
[CUDA] Passo  962 | Valor central: 57.68266831 | Tempo: 0.001257 s
[CUDA] Passo  963 | Valor central: 57.65137808 | Tempo: 0.001241 s
[CUDA] Passo  964 | Valor central: 57.62010825 | Tempo: 0.001264 s
[CUDA] Passo  965 | Valor central: 57.58885878 | Tempo: 0.001236 s
[CUDA] Passo  966 | Valor central: 57.55762967 | Tempo: 0.001258 s
[CUDA] Passo  967 | Valor central: 57.52642090 | Tempo: 0.001240 s
[CUDA] Passo  968 | Valor central: 57.49523246 | Tempo: 0.001258 s
[CUDA] Passo  969 | Valor central: 57.46406434 | Tempo: 0.001245 s
[CUDA] Passo  970 | Valor central: 57.43291651 | Tempo: 0.001253 s
[CUDA] Passo  971 | Valor central: 57.40178896 | Tempo: 0.001239 s
[CUDA] Passo  972 | Valor central: 57.37068168 | Tempo: 0.001251 s
[CUDA] Passo  973 | Valor central: 57.33959466 | Tempo: 0.001243 s
[CUDA] Passo  974 | Valor central: 57.30852787 | Tempo: 0.001262 s
[CUDA] Passo  975 | Valor central: 57.27748131 | Tempo: 0.001235 s
[CUDA] Passo  976 | Valor central: 57.24645495 | Tempo: 0.001258 s
[CUDA] Passo  977 | Valor central: 57.21544880 | Tempo: 0.001242 s
[CUDA] Passo  978 | Valor central: 57.18446282 | Tempo: 0.001260 s
[CUDA] Passo  979 | Valor central: 57.15349700 | Tempo: 0.001246 s
[CUDA] Passo  980 | Valor central: 57.12255134 | Tempo: 0.001262 s
[CUDA] Passo  981 | Valor central: 57.09162581 | Tempo: 0.001239 s
[CUDA] Passo  982 | Valor central: 57.06072040 | Tempo: 0.001259 s
[CUDA] Passo  983 | Valor central: 57.02983510 | Tempo: 0.001241 s
[CUDA] Passo  984 | Valor central: 56.99896989 | Tempo: 0.001256 s
[CUDA] Passo  985 | Valor central: 56.96812476 | Tempo: 0.001243 s
[CUDA] Passo  986 | Valor central: 56.93729969 | Tempo: 0.001259 s
[CUDA] Passo  987 | Valor central: 56.90649466 | Tempo: 0.001236 s
[CUDA] Passo  988 | Valor central: 56.87570967 | Tempo: 0.001261 s
[CUDA] Passo  989 | Valor central: 56.84494470 | Tempo: 0.001238 s
[CUDA] Passo  990 | Valor central: 56.81419974 | Tempo: 0.001259 s
[CUDA] Passo  991 | Valor central: 56.78347476 | Tempo: 0.001238 s
[CUDA] Passo  992 | Valor central: 56.75276976 | Tempo: 0.001261 s
[CUDA] Passo  993 | Valor central: 56.72208471 | Tempo: 0.001238 s
[CUDA] Passo  994 | Valor central: 56.69141962 | Tempo: 0.001258 s
[CUDA] Passo  995 | Valor central: 56.66077445 | Tempo: 0.001241 s
[CUDA] Passo  996 | Valor central: 56.63014921 | Tempo: 0.001260 s
[CUDA] Passo  997 | Valor central: 56.59954386 | Tempo: 0.001242 s
[CUDA] Passo  998 | Valor central: 56.56895840 | Tempo: 0.001257 s
[CUDA] Passo  999 | Valor central: 56.53839282 | Tempo: 0.001243 s
[CUDA] Passo 1000 | Valor central: 56.50784709 | Tempo: 0.001262 s
[CUDA] Passo 1001 | Valor central: 56.47732121 | Tempo: 0.001244 s
[CUDA] Passo 1002 | Valor central: 56.44681516 | Tempo: 0.001255 s
[CUDA] Passo 1003 | Valor central: 56.41632893 | Tempo: 0.001239 s
[CUDA] Passo 1004 | Valor central: 56.38586250 | Tempo: 0.001258 s
[CUDA] Passo 1005 | Valor central: 56.35541585 | Tempo: 0.001239 s
[CUDA] Passo 1006 | Valor central: 56.32498898 | Tempo: 0.001252 s
[CUDA] Passo 1007 | Valor central: 56.29458186 | Tempo: 0.001242 s
[CUDA] Passo 1008 | Valor central: 56.26419449 | Tempo: 0.001260 s
[CUDA] Passo 1009 | Valor central: 56.23382685 | Tempo: 0.001243 s
[CUDA] Passo 1010 | Valor central: 56.20347892 | Tempo: 0.001258 s
[CUDA] Passo 1011 | Valor central: 56.17315069 | Tempo: 0.001239 s
[CUDA] Passo 1012 | Valor central: 56.14284215 | Tempo: 0.001256 s
[CUDA] Passo 1013 | Valor central: 56.11255329 | Tempo: 0.001240 s
[CUDA] Passo 1014 | Valor central: 56.08228408 | Tempo: 0.001260 s
[CUDA] Passo 1015 | Valor central: 56.05203451 | Tempo: 0.001242 s
[CUDA] Passo 1016 | Valor central: 56.02180457 | Tempo: 0.001258 s
[CUDA] Passo 1017 | Valor central: 55.99159425 | Tempo: 0.001243 s
[CUDA] Passo 1018 | Valor central: 55.96140353 | Tempo: 0.001259 s
[CUDA] Passo 1019 | Valor central: 55.93123239 | Tempo: 0.001238 s
[CUDA] Passo 1020 | Valor central: 55.90108083 | Tempo: 0.001259 s
[CUDA] Passo 1021 | Valor central: 55.87094883 | Tempo: 0.001238 s
[CUDA] Passo 1022 | Valor central: 55.84083637 | Tempo: 0.001265 s
[CUDA] Passo 1023 | Valor central: 55.81074344 | Tempo: 0.001240 s
[CUDA] Passo 1024 | Valor central: 55.78067002 | Tempo: 0.001258 s
[CUDA] Passo 1025 | Valor central: 55.75061611 | Tempo: 0.001248 s
[CUDA] Passo 1026 | Valor central: 55.72058168 | Tempo: 0.001257 s
[CUDA] Passo 1027 | Valor central: 55.69056672 | Tempo: 0.001245 s
[CUDA] Passo 1028 | Valor central: 55.66057123 | Tempo: 0.001262 s
[CUDA] Passo 1029 | Valor central: 55.63059518 | Tempo: 0.001245 s
[CUDA] Passo 1030 | Valor central: 55.60063856 | Tempo: 0.001259 s
[CUDA] Passo 1031 | Valor central: 55.57070136 | Tempo: 0.001238 s
[CUDA] Passo 1032 | Valor central: 55.54078356 | Tempo: 0.001261 s
[CUDA] Passo 1033 | Valor central: 55.51088514 | Tempo: 0.001245 s
[CUDA] Passo 1034 | Valor central: 55.48100611 | Tempo: 0.001257 s
[CUDA] Passo 1035 | Valor central: 55.45114643 | Tempo: 0.001239 s
[CUDA] Passo 1036 | Valor central: 55.42130610 | Tempo: 0.001253 s
[CUDA] Passo 1037 | Valor central: 55.39148510 | Tempo: 0.001239 s
[CUDA] Passo 1038 | Valor central: 55.36168341 | Tempo: 0.001254 s
[CUDA] Passo 1039 | Valor central: 55.33190104 | Tempo: 0.001245 s
[CUDA] Passo 1040 | Valor central: 55.30213795 | Tempo: 0.001266 s
[CUDA] Passo 1041 | Valor central: 55.27239414 | Tempo: 0.001244 s
[CUDA] Passo 1042 | Valor central: 55.24266959 | Tempo: 0.001263 s
[CUDA] Passo 1043 | Valor central: 55.21296429 | Tempo: 0.001244 s
[CUDA] Passo 1044 | Valor central: 55.18327822 | Tempo: 0.001261 s
[CUDA] Passo 1045 | Valor central: 55.15361137 | Tempo: 0.001238 s
[CUDA] Passo 1046 | Valor central: 55.12396373 | Tempo: 0.001251 s
[CUDA] Passo 1047 | Valor central: 55.09433529 | Tempo: 0.001243 s
[CUDA] Passo 1048 | Valor central: 55.06472602 | Tempo: 0.001255 s
[CUDA] Passo 1049 | Valor central: 55.03513591 | Tempo: 0.001242 s
[CUDA] Passo 1050 | Valor central: 55.00556496 | Tempo: 0.001259 s
[CUDA] Passo 1051 | Valor central: 54.97601314 | Tempo: 0.001236 s
[CUDA] Passo 1052 | Valor central: 54.94648044 | Tempo: 0.001257 s
[CUDA] Passo 1053 | Valor central: 54.91696686 | Tempo: 0.001241 s
[CUDA] Passo 1054 | Valor central: 54.88747237 | Tempo: 0.001259 s
[CUDA] Passo 1055 | Valor central: 54.85799696 | Tempo: 0.001241 s
[CUDA] Passo 1056 | Valor central: 54.82854062 | Tempo: 0.001256 s
[CUDA] Passo 1057 | Valor central: 54.79910333 | Tempo: 0.001246 s
[CUDA] Passo 1058 | Valor central: 54.76968508 | Tempo: 0.001256 s
[CUDA] Passo 1059 | Valor central: 54.74028586 | Tempo: 0.001234 s
[CUDA] Passo 1060 | Valor central: 54.71090565 | Tempo: 0.001257 s
[CUDA] Passo 1061 | Valor central: 54.68154443 | Tempo: 0.001240 s
